0#2#2#1#us-east-1#python3.6#128#coldstart78202613#30709c94-ada9-4509-9349-2fd47a87deb3#c2fcdd12-0354-4a42-9426-04e6ae084c43#sandbox-root-tE4Gcg#sandbox-service-28d48c#169.254.185.125#b'3.84.73.104'#169.254.76.1#1455.36;2892.43#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596478396525.6978#1596478432650.5532#36124.85546875#1596478427549.9648#1596478647691.535#220141.57006835938
0#2#2#0#us-east-1#python3.6#128#coldstart78200134#43355a19-f3df-4ff9-b234-3f0b5bfbe258#a1767ef2-f518-48f0-9339-885da69e124f#sandbox-root-2Yo9Rd#sandbox-service-1d72ad#169.254.13.85#b'54.146.137.124'#169.254.76.1#618.36;1229.77#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596478398193.886#1596478432633.8638#34439.977783203125#1596478427545.711#1596478647711.15#220165.43896484375
0#1#2#0#us-east-1#python3.6#3008#coldstart78649290#8156a147-4834-43b7-9383-4e7b5c04d851#8156a147-4834-43b7-9383-4e7b5c04d851#sandbox-root-8brgmn#sandbox-service-8c633b#169.254.177.61#b'35.172.150.16'#169.254.76.1#3322.29;6607.61#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596478624249.5708#1596478659495.9653#35246.39453125#1596478654621.114#1596478874477.073#219855.958984375
0#1#2#1#us-east-1#python3.6#3008#coldstart78651902#139fd8b6-538d-4796-aadf-ed836e76b13d#139fd8b6-538d-4796-aadf-ed836e76b13d#sandbox-root-C1TCg8#sandbox-service-1c8a87#169.254.4.45#b'3.234.219.189'#169.254.76.1#2841.69;5644.74#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596478623205.334#1596478659512.866#36307.531982421875#1596478654614.544#1596478874547.742#219933.19799804688
0#2#2#0#us-east-1#python3.6#3008#coldstart78649290#8156a147-4834-43b7-9383-4e7b5c04d851#41016d3b-047a-49be-8fdc-fbd1e8e9a65b#sandbox-root-8brgmn#sandbox-service-8c633b#169.254.177.61#b'35.172.150.16'#169.254.76.1#3542.56;7012.58#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596478844767.2012#1596478879758.7566#34991.555419921875#1596478874874.1902#1596479094635.669#219761.47875976562
0#2#2#1#us-east-1#python3.6#3008#coldstart78651902#62299cd9-d28d-421f-836d-e7f9197f1000#93d7125a-6a5b-41d1-a561-c09b2d7be4f0#sandbox-root-87abVw#sandbox-service-280cd7#169.254.127.21#b'18.212.178.162'#169.254.76.1#2074.39;3892.37#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596478844866.532#1596478879892.193#35025.6611328125#1596478874883.815#1596479094747.135#219863.32006835938
0#1#2#0#us-east-1#python3.7#128#coldstart79096181#b3d8c1e9-b493-47a3-b699-917f2e71a6ac#b3d8c1e9-b493-47a3-b699-917f2e71a6ac#sandbox-root-vBgvwD#sandbox-service-0ab9c2#169.254.185.133#b'54.159.86.70'#169.254.76.1#1489.00;2972.43#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596479072705.3198#1596479106273.0693#33567.74951171875#1596479101349.944#1596479322987.677#221637.73291015625
0#1#2#1#us-east-1#python3.7#128#coldstart79098660#705323b9-fe53-426a-aa25-04cd0963bb62#705323b9-fe53-426a-aa25-04cd0963bb62#sandbox-root-HGyGol#sandbox-service-5ba939#169.254.128.69#b'18.215.251.190'#169.254.76.1#1101.12;2197.37#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596479071715.3838#1596479106478.1099#34762.72607421875#1596479101358.292#1596479322985.383#221627.09106445312
0#2#2#1#us-east-1#python3.7#128#coldstart79098660#98b98390-c7b5-4da8-8ac4-e5b63771b5d5#485779bc-4f1a-4af9-872b-01d0bd68fd50#sandbox-root-0oPd3Z#sandbox-service-c613ff#169.254.7.181#b'3.236.4.83'#169.254.76.1#750.38;1484.67#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596479292702.1873#1596479328256.8708#35554.68359375#1596479323323.1821#1596479543255.305#219932.12280273438
0#2#2#0#us-east-1#python3.7#128#coldstart79096181#18c90ead-b64b-47f7-a4fb-9b6268a9f2c7#6bf11f4a-ea1d-457c-8619-6b696e123058#sandbox-root-YzqFL8#sandbox-service-6ffece#169.254.96.173#b'18.205.38.177'#169.254.76.1#1722.36;3421.01#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596479293988.6733#1596479328318.069#34329.395751953125#1596479323314.875#1596479543329.695#220014.82006835938
