@timestamp,@message
2020-07-28 18:08:42.393,"REPORT RequestId: f36a1aa7-5721-4f50-8928-c8a203979a45	Duration: 55.68 ms	Billed Duration: 100 ms	Memory Size: 128 MB	Max Memory Used: 58 MB	
"
2020-07-28 18:08:42.356,"52.70.183.79
"
2020-07-28 18:08:42.334,"START RequestId: f36a1aa7-5721-4f50-8928-c8a203979a45 Version: $LATEST
"
2020-07-28 18:08:42.333,"END RequestId: a1e7248d-bfdc-4e49-aceb-3d50131f0f17
"
2020-07-28 18:08:42.333,"REPORT RequestId: a1e7248d-bfdc-4e49-aceb-3d50131f0f17	Duration: 49.80 ms	Billed Duration: 100 ms	Memory Size: 128 MB	Max Memory Used: 58 MB	
"
2020-07-28 18:08:42.315,"52.70.183.79
"
2020-07-28 18:08:42.278,"START RequestId: a1e7248d-bfdc-4e49-aceb-3d50131f0f17 Version: $LATEST
"
2020-07-28 17:58:41.867,"END RequestId: ee7bf447-fa75-4362-9cf4-94b26e662118
"
2020-07-28 17:58:41.867,"REPORT RequestId: ee7bf447-fa75-4362-9cf4-94b26e662118	Duration: 77.96 ms	Billed Duration: 100 ms	Memory Size: 128 MB	Max Memory Used: 57 MB	Init Duration: 368.91 ms	
"
2020-07-28 17:58:41.847,"52.70.183.79
"
2020-07-28 17:58:41.789,"START RequestId: ee7bf447-fa75-4362-9cf4-94b26e662118 Version: $LATEST
"
2020-07-28 17:58:41.352,"END RequestId: 01a63aa8-226e-4937-a188-8816bd58fd14
"
2020-07-28 17:58:41.352,"REPORT RequestId: 01a63aa8-226e-4937-a188-8816bd58fd14	Duration: 40.22 ms	Billed Duration: 100 ms	Memory Size: 128 MB	Max Memory Used: 58 MB	
"
2020-07-28 17:58:41.335,"18.207.255.186
"
2020-07-28 17:58:41.309,"START RequestId: 01a63aa8-226e-4937-a188-8816bd58fd14 Version: $LATEST
"
2020-07-28 17:48:40.806,"END RequestId: 928a749f-3098-49fc-9952-dcd915ec740a
"
2020-07-28 17:48:40.806,"REPORT RequestId: 928a749f-3098-49fc-9952-dcd915ec740a	Duration: 36.55 ms	Billed Duration: 100 ms	Memory Size: 128 MB	Max Memory Used: 57 MB	
"
2020-07-28 17:48:40.805,"18.207.255.186
"
2020-07-28 17:48:40.766,"START RequestId: 928a749f-3098-49fc-9952-dcd915ec740a Version: $LATEST
"
2020-07-28 17:48:40.645,"END RequestId: 1fb0a03a-a4c4-4930-be38-6df805d7b5d6
"
2020-07-28 17:48:40.645,"REPORT RequestId: 1fb0a03a-a4c4-4930-be38-6df805d7b5d6	Duration: 35.95 ms	Billed Duration: 100 ms	Memory Size: 128 MB	Max Memory Used: 57 MB	
"
2020-07-28 17:48:40.627,"18.207.255.186
"
2020-07-28 17:48:40.607,"START RequestId: 1fb0a03a-a4c4-4930-be38-6df805d7b5d6 Version: $LATEST
"
2020-07-28 17:38:40.279,"END RequestId: fc4c1a3d-04e0-4c11-ae29-03c8d96698e9
"
2020-07-28 17:38:40.279,"REPORT RequestId: fc4c1a3d-04e0-4c11-ae29-03c8d96698e9	Duration: 74.54 ms	Billed Duration: 100 ms	Memory Size: 128 MB	Max Memory Used: 57 MB	
"
2020-07-28 17:38:40.259,"18.207.255.186
"
2020-07-28 17:38:40.201,"START RequestId: fc4c1a3d-04e0-4c11-ae29-03c8d96698e9 Version: $LATEST
"
2020-07-28 17:38:40.199,"END RequestId: 6291a98a-d9f7-46da-8d17-aac26fae9313
"
2020-07-28 17:38:40.199,"REPORT RequestId: 6291a98a-d9f7-46da-8d17-aac26fae9313	Duration: 39.30 ms	Billed Duration: 100 ms	Memory Size: 128 MB	Max Memory Used: 57 MB	
"
2020-07-28 17:38:40.182,"18.207.255.186
"
2020-07-28 17:38:40.157,"START RequestId: 6291a98a-d9f7-46da-8d17-aac26fae9313 Version: $LATEST
"
2020-07-28 17:28:39.473,"END RequestId: aa429797-182c-4150-bb8f-5f525d819202
"
2020-07-28 17:28:39.473,"REPORT RequestId: aa429797-182c-4150-bb8f-5f525d819202	Duration: 55.71 ms	Billed Duration: 100 ms	Memory Size: 128 MB	Max Memory Used: 57 MB	
"
2020-07-28 17:28:39.455,"18.207.255.186
"
2020-07-28 17:28:39.414,"START RequestId: aa429797-182c-4150-bb8f-5f525d819202 Version: $LATEST
"
2020-07-28 17:28:39.413,"END RequestId: 56b49e2a-e583-40d4-a7d9-f8e11b6fd485
"
2020-07-28 17:28:39.413,"REPORT RequestId: 56b49e2a-e583-40d4-a7d9-f8e11b6fd485	Duration: 27.03 ms	Billed Duration: 100 ms	Memory Size: 128 MB	Max Memory Used: 57 MB	
"
2020-07-28 17:28:39.398,"18.207.255.186
"
2020-07-28 17:28:39.383,"START RequestId: 56b49e2a-e583-40d4-a7d9-f8e11b6fd485 Version: $LATEST
"
2020-07-28 17:18:38.986,"END RequestId: 5a16d762-5ca1-4c3d-ba1e-2c507b746e7a
"
2020-07-28 17:18:38.986,"REPORT RequestId: 5a16d762-5ca1-4c3d-ba1e-2c507b746e7a	Duration: 40.78 ms	Billed Duration: 100 ms	Memory Size: 128 MB	Max Memory Used: 57 MB	
"
2020-07-28 17:18:38.969,"18.207.255.186
"
2020-07-28 17:18:38.942,"START RequestId: 5a16d762-5ca1-4c3d-ba1e-2c507b746e7a Version: $LATEST
"
2020-07-28 17:18:38.806,"END RequestId: 02733a62-6444-480c-83fc-9529a008e037
"
2020-07-28 17:18:38.806,"REPORT RequestId: 02733a62-6444-480c-83fc-9529a008e037	Duration: 24.17 ms	Billed Duration: 100 ms	Memory Size: 128 MB	Max Memory Used: 57 MB	
"
2020-07-28 17:18:38.789,"18.207.255.186
"
2020-07-28 17:18:38.779,"START RequestId: 02733a62-6444-480c-83fc-9529a008e037 Version: $LATEST
"
2020-07-28 17:08:38.380,"18.207.255.186
"
2020-07-28 17:08:38.380,"END RequestId: 2bb7ce70-f973-41e0-9fbb-3412184ce1e3
"
2020-07-28 17:08:38.380,"REPORT RequestId: 2bb7ce70-f973-41e0-9fbb-3412184ce1e3	Duration: 27.61 ms	Billed Duration: 100 ms	Memory Size: 128 MB	Max Memory Used: 57 MB	
"
2020-07-28 17:08:38.349,"START RequestId: 2bb7ce70-f973-41e0-9fbb-3412184ce1e3 Version: $LATEST
"
2020-07-28 17:08:38.219,"END RequestId: dcef3a2e-357b-42fb-b5ad-47d223ef4359
"
2020-07-28 17:08:38.219,"REPORT RequestId: dcef3a2e-357b-42fb-b5ad-47d223ef4359	Duration: 30.25 ms	Billed Duration: 100 ms	Memory Size: 128 MB	Max Memory Used: 57 MB	
"
2020-07-28 17:08:38.210,"18.207.255.186
"
2020-07-28 17:08:38.187,"START RequestId: dcef3a2e-357b-42fb-b5ad-47d223ef4359 Version: $LATEST
"
2020-07-28 16:58:37.813,"END RequestId: a2323bdb-8bdf-4f8c-88fa-af5540c42d47
"
2020-07-28 16:58:37.813,"REPORT RequestId: a2323bdb-8bdf-4f8c-88fa-af5540c42d47	Duration: 77.61 ms	Billed Duration: 100 ms	Memory Size: 128 MB	Max Memory Used: 57 MB	Init Duration: 412.58 ms	
"
2020-07-28 16:58:37.806,"18.207.255.186
"
2020-07-28 16:58:37.735,"START RequestId: a2323bdb-8bdf-4f8c-88fa-af5540c42d47 Version: $LATEST
"
2020-07-28 16:58:37.615,"END RequestId: 311d59d5-61c1-4638-9db2-7a351445c8d3
"
2020-07-28 16:58:37.615,"REPORT RequestId: 311d59d5-61c1-4638-9db2-7a351445c8d3	Duration: 47.17 ms	Billed Duration: 100 ms	Memory Size: 128 MB	Max Memory Used: 57 MB	Init Duration: 396.17 ms	
"
2020-07-28 16:58:37.614,"35.171.45.133
"
2020-07-28 16:58:37.568,"START RequestId: 311d59d5-61c1-4638-9db2-7a351445c8d3 Version: $LATEST
"
2020-07-28 16:30:00.143,"END RequestId: 53a2ecfb-3883-43f5-ba9e-df8c9b192a5a
"
2020-07-28 16:30:00.143,"REPORT RequestId: 53a2ecfb-3883-43f5-ba9e-df8c9b192a5a	Duration: 53.94 ms	Billed Duration: 100 ms	Memory Size: 128 MB	Max Memory Used: 60 MB	
"
2020-07-28 16:30:00.126,"34.239.157.86
"
2020-07-28 16:30:00.085,"START RequestId: 53a2ecfb-3883-43f5-ba9e-df8c9b192a5a Version: $LATEST
"
2020-07-28 16:30:00.083,"END RequestId: 72b00db4-195b-46dd-8607-f361ef1dbe80
"
2020-07-28 16:30:00.083,"REPORT RequestId: 72b00db4-195b-46dd-8607-f361ef1dbe80	Duration: 32.55 ms	Billed Duration: 100 ms	Memory Size: 128 MB	Max Memory Used: 60 MB	
"
2020-07-28 16:30:00.068,"34.239.157.86
"
2020-07-28 16:30:00.047,"START RequestId: 72b00db4-195b-46dd-8607-f361ef1dbe80 Version: $LATEST
"
2020-07-28 16:29:42.483,"END RequestId: 1d4296bd-67a0-49f7-a3a4-1c49c211b0a7
"
2020-07-28 16:29:42.483,"REPORT RequestId: 1d4296bd-67a0-49f7-a3a4-1c49c211b0a7	Duration: 33.33 ms	Billed Duration: 100 ms	Memory Size: 128 MB	Max Memory Used: 60 MB	
"
2020-07-28 16:29:42.465,"34.239.157.86
"
