@timestamp,@message
2020-07-27 21:48:05.283,"processor: 0;vendor_id: GenuineIntel;cpu family: 6;model: 62;model name: Intel(R) Xeon(R) Processor @ 2.50GHz;stepping: 4;microcode: 0x1;cpu MHz: 2500.008;cache size: 33792 KB;physical id: 0;siblings: 2;core id: 0;cpu cores: 2;apicid: 0;initial apicid: 0;fpu: yes;fpu_exception: yes;cpuid level: 13;wp: yes;flags: fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ht syscall nx rdtscp lm constant_tsc rep_good nopl xtopology nonstop_tsc cpuid tsc_known_freq pni pclmulqdq ssse3 cx16 pcid sse4_1 sse4_2 x2apic popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm cpuid_fault pti ssbd ibrs ibpb stibp fsgsbase tsc_adjust smep erms smap xsaveopt arat md_clear arch_capabilities;bugs: cpu_meltdown spectre_v1 spectre_v2 spec_store_bypass l1tf mds swapgs;bogomips: 5000.01;clflush size: 64;cache_alignment: 64;address sizes: 46 bits physical, 48 bits virtual;power management:;;processor: 1;vendor_id: GenuineIntel;cpu family: 6;model: 62;model name: Intel(R) Xeon(R) Processor @ 2.50GHz;stepping: 4;microcode: 0x1;cpu MHz: 2500.008;cache size: 33792 KB;physical id: 0;siblings: 2;core id: 1;cpu cores: 2;apicid: 1;initial apicid: 1;fpu: yes;fpu_exception: yes;cpuid level: 13;wp: yes;flags: fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ht syscall nx rdtscp lm constant_tsc rep_good nopl xtopology nonstop_tsc cpuid tsc_known_freq pni pclmulqdq ssse3 cx16 pcid sse4_1 sse4_2 x2apic popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm cpuid_fault pti ssbd ibrs ibpb stibp fsgsbase tsc_adjust smep erms smap xsaveopt arat md_clear arch_capabilities;bugs: cpu_meltdown spectre_v1 spectre_v2 spec_store_bypass l1tf mds swapgs;bogomips: 5000.01;clflush size: 64;cache_alignment: 64;address sizes: 46 bits physical, 48 bits virtual;power management:;;
"
2020-07-27 21:48:05.283,"1969.70,3936.67
"
2020-07-27 21:48:05.280,"START RequestId: ba26617e-4482-43bb-bbe1-d3bec76bd05e Version: $LATEST
"
2020-07-27 21:43:04.561,"END RequestId: 45036707-50be-4e19-a4ae-211283d18b60
"
2020-07-27 21:43:04.561,"REPORT RequestId: 45036707-50be-4e19-a4ae-211283d18b60	Duration: 1862.08 ms	Billed Duration: 1900 ms	Memory Size: 128 MB	Max Memory Used: 79 MB	Init Duration: 320.53 ms	
"
2020-07-27 21:43:02.763,"b'54.208.54.51
'
"
2020-07-27 21:43:02.763,"us-east-1
"
2020-07-27 21:43:02.703,"169.254.63.109
"
2020-07-27 21:43:02.703,"169.254.76.1
"
2020-07-27 21:43:02.700,"MemTotal:192480kB,MemFree:62536kB,MemAvailable:140572kB,Buffers:9388kB,Cached:72016kB,SwapCached:0kB,Active:53216kB,Inactive:57108kB,Active(anon):28916kB,Inactive(anon):52kB,Active(file):24300kB,Inactive(file):57056kB,Unevictable:0kB,Mlocked:0kB,SwapTotal:0kB,SwapFree:0kB,Dirty:20kB,Writeback:0kB,AnonPages:28916kB,Mapped:37940kB,Shmem:52kB,Slab:12428kB,SReclaimable:4212kB,SUnreclaim:8216kB,KernelStack:1276kB,PageTables:1068kB,NFS_Unstable:0kB,Bounce:0kB,WritebackTmp:0kB,CommitLimit:96240kB,Committed_AS:387528kB,VmallocTotal:34359738367kB,VmallocUsed:0kB,VmallocChunk:0kB,AnonHugePages:0kB,ShmemHugePages:0kB,ShmemPmdMapped:0kB,HugePages_Total:0,HugePages_Free:0,HugePages_Rsvd:0,HugePages_Surp:0,Hugepagesize:2048kB,DirectMap4k:16384kB,DirectMap2M:196608kB
"
